CELL_ID,VALUE,ANNOTATION_LABEL
1,0,Proximal tubules (CD183++/CD227-)
2,4,Distal tubules (CD183+/CD227+)
3,0,Proximal tubules (CD183++/CD227-)
4,0,Proximal tubules (CD183++/CD227-)
5,0,Proximal tubules (CD183++/CD227-)
6,0,Proximal tubules (CD183++/CD227-)
7,1,VSMCs (aSMA+)
8,0,Proximal tubules (CD183++/CD227-)
9,0,Proximal tubules (CD183++/CD227-)
10,4,Distal tubules (CD183+/CD227+)
11,5,Low expressing cells
12,0,Proximal tubules (CD183++/CD227-)
13,0,Proximal tubules (CD183++/CD227-)
14,0,Proximal tubules (CD183++/CD227-)
15,0,Proximal tubules (CD183++/CD227-)
16,0,Proximal tubules (CD183++/CD227-)
17,0,Proximal tubules (CD183++/CD227-)
18,0,Proximal tubules (CD183++/CD227-)
19,0,Proximal tubules (CD183++/CD227-)
20,0,Proximal tubules (CD183++/CD227-)
21,4,Distal tubules (CD183+/CD227+)
22,0,Proximal tubules (CD183++/CD227-)
23,0,Proximal tubules (CD183++/CD227-)
24,0,Proximal tubules (CD183++/CD227-)
25,2,Immune cells (CD45+)
26,3,Endothelial cells (CD31+)
27,0,Proximal tubules (CD183++/CD227-)
28,0,Proximal tubules (CD183++/CD227-)
29,0,Proximal tubules (CD183++/CD227-)
30,4,Distal tubules (CD183+/CD227+)
31,0,Proximal tubules (CD183++/CD227-)
32,0,Proximal tubules (CD183++/CD227-)
33,6,Basement membrane (collagenIV+/Perlecan+)
34,0,Proximal tubules (CD183++/CD227-)
35,0,Proximal tubules (CD183++/CD227-)
36,0,Proximal tubules (CD183++/CD227-)
37,0,Proximal tubules (CD183++/CD227-)
38,1,VSMCs (aSMA+)
39,0,Proximal tubules (CD183++/CD227-)
40,0,Proximal tubules (CD183++/CD227-)
41,1,VSMCs (aSMA+)
42,0,Proximal tubules (CD183++/CD227-)
43,0,Proximal tubules (CD183++/CD227-)
44,0,Proximal tubules (CD183++/CD227-)
45,0,Proximal tubules (CD183++/CD227-)
46,0,Proximal tubules (CD183++/CD227-)
47,3,Endothelial cells (CD31+)
48,0,Proximal tubules (CD183++/CD227-)
49,0,Proximal tubules (CD183++/CD227-)
50,0,Proximal tubules (CD183++/CD227-)
51,0,Proximal tubules (CD183++/CD227-)
52,6,Basement membrane (collagenIV+/Perlecan+)
53,0,Proximal tubules (CD183++/CD227-)
54,6,Basement membrane (collagenIV+/Perlecan+)
55,0,Proximal tubules (CD183++/CD227-)
56,1,VSMCs (aSMA+)
57,4,Distal tubules (CD183+/CD227+)
58,3,Endothelial cells (CD31+)
59,5,Low expressing cells
60,0,Proximal tubules (CD183++/CD227-)
61,5,Low expressing cells
62,0,Proximal tubules (CD183++/CD227-)
63,0,Proximal tubules (CD183++/CD227-)
64,3,Endothelial cells (CD31+)
65,3,Endothelial cells (CD31+)
66,3,Endothelial cells (CD31+)
67,0,Proximal tubules (CD183++/CD227-)
68,6,Basement membrane (collagenIV+/Perlecan+)
69,5,Low expressing cells
70,0,Proximal tubules (CD183++/CD227-)
71,2,Immune cells (CD45+)
72,1,VSMCs (aSMA+)
73,3,Endothelial cells (CD31+)
74,3,Endothelial cells (CD31+)
75,3,Endothelial cells (CD31+)
76,0,Proximal tubules (CD183++/CD227-)
77,1,VSMCs (aSMA+)
78,1,VSMCs (aSMA+)
79,1,VSMCs (aSMA+)
80,9,Myeloid cells (CD45+/CD11b+)
81,7,Endothelial cells (CD31+/CD196+)
82,10,Nestin+ cells (nestin+)
83,2,Immune cells (CD45+)
84,0,Proximal tubules (CD183++/CD227-)
85,0,Proximal tubules (CD183++/CD227-)
86,3,Endothelial cells (CD31+)
87,0,Proximal tubules (CD183++/CD227-)
88,0,Proximal tubules (CD183++/CD227-)
89,5,Low expressing cells
90,3,Endothelial cells (CD31+)
91,6,Basement membrane (collagenIV+/Perlecan+)
92,1,VSMCs (aSMA+)
93,6,Basement membrane (collagenIV+/Perlecan+)
94,5,Low expressing cells
95,4,Distal tubules (CD183+/CD227+)
96,0,Proximal tubules (CD183++/CD227-)
97,4,Distal tubules (CD183+/CD227+)
98,4,Distal tubules (CD183+/CD227+)
99,0,Proximal tubules (CD183++/CD227-)
100,1,VSMCs (aSMA+)
101,0,Proximal tubules (CD183++/CD227-)
102,4,Distal tubules (CD183+/CD227+)
103,4,Distal tubules (CD183+/CD227+)
104,4,Distal tubules (CD183+/CD227+)
105,9,Myeloid cells (CD45+/CD11b+)
106,7,Endothelial cells (CD31+/CD196+)
107,1,VSMCs (aSMA+)
108,4,Distal tubules (CD183+/CD227+)
109,0,Proximal tubules (CD183++/CD227-)
110,3,Endothelial cells (CD31+)
111,1,VSMCs (aSMA+)
112,3,Endothelial cells (CD31+)
113,0,Proximal tubules (CD183++/CD227-)
114,4,Distal tubules (CD183+/CD227+)
115,4,Distal tubules (CD183+/CD227+)
116,0,Proximal tubules (CD183++/CD227-)
117,1,VSMCs (aSMA+)
118,3,Endothelial cells (CD31+)
119,0,Proximal tubules (CD183++/CD227-)
120,0,Proximal tubules (CD183++/CD227-)
121,3,Endothelial cells (CD31+)
122,0,Proximal tubules (CD183++/CD227-)
123,0,Proximal tubules (CD183++/CD227-)
124,3,Endothelial cells (CD31+)
125,4,Distal tubules (CD183+/CD227+)
126,3,Endothelial cells (CD31+)
127,6,Basement membrane (collagenIV+/Perlecan+)
128,4,Distal tubules (CD183+/CD227+)
129,4,Distal tubules (CD183+/CD227+)
130,3,Endothelial cells (CD31+)
131,6,Basement membrane (collagenIV+/Perlecan+)
132,3,Endothelial cells (CD31+)
133,4,Distal tubules (CD183+/CD227+)
134,3,Endothelial cells (CD31+)
135,0,Proximal tubules (CD183++/CD227-)
136,0,Proximal tubules (CD183++/CD227-)
137,0,Proximal tubules (CD183++/CD227-)
138,0,Proximal tubules (CD183++/CD227-)
139,0,Proximal tubules (CD183++/CD227-)
140,0,Proximal tubules (CD183++/CD227-)
141,0,Proximal tubules (CD183++/CD227-)
142,4,Distal tubules (CD183+/CD227+)
143,6,Basement membrane (collagenIV+/Perlecan+)
144,0,Proximal tubules (CD183++/CD227-)
145,6,Basement membrane (collagenIV+/Perlecan+)
146,4,Distal tubules (CD183+/CD227+)
147,4,Distal tubules (CD183+/CD227+)
148,4,Distal tubules (CD183+/CD227+)
149,7,Endothelial cells (CD31+/CD196+)
150,0,Proximal tubules (CD183++/CD227-)
151,0,Proximal tubules (CD183++/CD227-)
152,0,Proximal tubules (CD183++/CD227-)
153,4,Distal tubules (CD183+/CD227+)
154,3,Endothelial cells (CD31+)
155,4,Distal tubules (CD183+/CD227+)
156,4,Distal tubules (CD183+/CD227+)
157,4,Distal tubules (CD183+/CD227+)
158,3,Endothelial cells (CD31+)
159,3,Endothelial cells (CD31+)
160,4,Distal tubules (CD183+/CD227+)
161,3,Endothelial cells (CD31+)
162,4,Distal tubules (CD183+/CD227+)
163,1,VSMCs (aSMA+)
164,0,Proximal tubules (CD183++/CD227-)
165,6,Basement membrane (collagenIV+/Perlecan+)
166,0,Proximal tubules (CD183++/CD227-)
167,0,Proximal tubules (CD183++/CD227-)
168,3,Endothelial cells (CD31+)
169,3,Endothelial cells (CD31+)
170,3,Endothelial cells (CD31+)
171,4,Distal tubules (CD183+/CD227+)
172,4,Distal tubules (CD183+/CD227+)
173,5,Low expressing cells
174,6,Basement membrane (collagenIV+/Perlecan+)
175,0,Proximal tubules (CD183++/CD227-)
176,4,Distal tubules (CD183+/CD227+)
177,4,Distal tubules (CD183+/CD227+)
178,0,Proximal tubules (CD183++/CD227-)
179,0,Proximal tubules (CD183++/CD227-)
180,3,Endothelial cells (CD31+)
181,0,Proximal tubules (CD183++/CD227-)
182,5,Low expressing cells
183,4,Distal tubules (CD183+/CD227+)
184,0,Proximal tubules (CD183++/CD227-)
185,4,Distal tubules (CD183+/CD227+)
186,1,VSMCs (aSMA+)
187,0,Proximal tubules (CD183++/CD227-)
188,4,Distal tubules (CD183+/CD227+)
189,0,Proximal tubules (CD183++/CD227-)
190,0,Proximal tubules (CD183++/CD227-)
191,1,VSMCs (aSMA+)
192,4,Distal tubules (CD183+/CD227+)
193,0,Proximal tubules (CD183++/CD227-)
194,4,Distal tubules (CD183+/CD227+)
195,3,Endothelial cells (CD31+)
196,4,Distal tubules (CD183+/CD227+)
197,6,Basement membrane (collagenIV+/Perlecan+)
198,0,Proximal tubules (CD183++/CD227-)
199,4,Distal tubules (CD183+/CD227+)
200,0,Proximal tubules (CD183++/CD227-)
201,6,Basement membrane (collagenIV+/Perlecan+)
202,6,Basement membrane (collagenIV+/Perlecan+)
203,3,Endothelial cells (CD31+)
204,4,Distal tubules (CD183+/CD227+)
205,0,Proximal tubules (CD183++/CD227-)
206,0,Proximal tubules (CD183++/CD227-)
207,0,Proximal tubules (CD183++/CD227-)
208,4,Distal tubules (CD183+/CD227+)
209,0,Proximal tubules (CD183++/CD227-)
210,0,Proximal tubules (CD183++/CD227-)
211,1,VSMCs (aSMA+)
212,0,Proximal tubules (CD183++/CD227-)
213,0,Proximal tubules (CD183++/CD227-)
214,0,Proximal tubules (CD183++/CD227-)
215,0,Proximal tubules (CD183++/CD227-)
216,6,Basement membrane (collagenIV+/Perlecan+)
217,1,VSMCs (aSMA+)
218,0,Proximal tubules (CD183++/CD227-)
219,0,Proximal tubules (CD183++/CD227-)
220,0,Proximal tubules (CD183++/CD227-)
221,1,VSMCs (aSMA+)
222,4,Distal tubules (CD183+/CD227+)
223,4,Distal tubules (CD183+/CD227+)
224,5,Low expressing cells
225,2,Immune cells (CD45+)
226,7,Endothelial cells (CD31+/CD196+)
227,0,Proximal tubules (CD183++/CD227-)
228,0,Proximal tubules (CD183++/CD227-)
229,4,Distal tubules (CD183+/CD227+)
230,3,Endothelial cells (CD31+)
231,0,Proximal tubules (CD183++/CD227-)
232,6,Basement membrane (collagenIV+/Perlecan+)
233,0,Proximal tubules (CD183++/CD227-)
234,0,Proximal tubules (CD183++/CD227-)
235,0,Proximal tubules (CD183++/CD227-)
236,4,Distal tubules (CD183+/CD227+)
237,3,Endothelial cells (CD31+)
238,0,Proximal tubules (CD183++/CD227-)
239,0,Proximal tubules (CD183++/CD227-)
240,3,Endothelial cells (CD31+)
241,4,Distal tubules (CD183+/CD227+)
242,4,Distal tubules (CD183+/CD227+)
243,0,Proximal tubules (CD183++/CD227-)
244,3,Endothelial cells (CD31+)
245,0,Proximal tubules (CD183++/CD227-)
246,4,Distal tubules (CD183+/CD227+)
247,0,Proximal tubules (CD183++/CD227-)
248,3,Endothelial cells (CD31+)
249,3,Endothelial cells (CD31+)
250,0,Proximal tubules (CD183++/CD227-)
251,0,Proximal tubules (CD183++/CD227-)
252,0,Proximal tubules (CD183++/CD227-)
253,0,Proximal tubules (CD183++/CD227-)
254,0,Proximal tubules (CD183++/CD227-)
255,0,Proximal tubules (CD183++/CD227-)
256,1,VSMCs (aSMA+)
257,0,Proximal tubules (CD183++/CD227-)
258,0,Proximal tubules (CD183++/CD227-)
259,4,Distal tubules (CD183+/CD227+)
260,4,Distal tubules (CD183+/CD227+)
261,0,Proximal tubules (CD183++/CD227-)
262,4,Distal tubules (CD183+/CD227+)
263,0,Proximal tubules (CD183++/CD227-)
264,0,Proximal tubules (CD183++/CD227-)
265,1,VSMCs (aSMA+)
266,0,Proximal tubules (CD183++/CD227-)
267,0,Proximal tubules (CD183++/CD227-)
268,0,Proximal tubules (CD183++/CD227-)
269,0,Proximal tubules (CD183++/CD227-)
270,0,Proximal tubules (CD183++/CD227-)
271,6,Basement membrane (collagenIV+/Perlecan+)
272,6,Basement membrane (collagenIV+/Perlecan+)
273,4,Distal tubules (CD183+/CD227+)
274,0,Proximal tubules (CD183++/CD227-)
275,3,Endothelial cells (CD31+)
276,4,Distal tubules (CD183+/CD227+)
277,0,Proximal tubules (CD183++/CD227-)
278,0,Proximal tubules (CD183++/CD227-)
279,4,Distal tubules (CD183+/CD227+)
280,0,Proximal tubules (CD183++/CD227-)
281,0,Proximal tubules (CD183++/CD227-)
282,0,Proximal tubules (CD183++/CD227-)
283,0,Proximal tubules (CD183++/CD227-)
284,0,Proximal tubules (CD183++/CD227-)
285,6,Basement membrane (collagenIV+/Perlecan+)
286,0,Proximal tubules (CD183++/CD227-)
287,0,Proximal tubules (CD183++/CD227-)
288,0,Proximal tubules (CD183++/CD227-)
289,6,Basement membrane (collagenIV+/Perlecan+)
290,0,Proximal tubules (CD183++/CD227-)
291,6,Basement membrane (collagenIV+/Perlecan+)
292,0,Proximal tubules (CD183++/CD227-)
293,0,Proximal tubules (CD183++/CD227-)
294,0,Proximal tubules (CD183++/CD227-)
295,3,Endothelial cells (CD31+)
296,0,Proximal tubules (CD183++/CD227-)
297,8,Macrophages (CD45+/CD68+)
298,0,Proximal tubules (CD183++/CD227-)
299,0,Proximal tubules (CD183++/CD227-)
300,5,Low expressing cells
301,0,Proximal tubules (CD183++/CD227-)
302,6,Basement membrane (collagenIV+/Perlecan+)
303,6,Basement membrane (collagenIV+/Perlecan+)
304,4,Distal tubules (CD183+/CD227+)
305,4,Distal tubules (CD183+/CD227+)
306,3,Endothelial cells (CD31+)
307,0,Proximal tubules (CD183++/CD227-)
308,4,Distal tubules (CD183+/CD227+)
309,0,Proximal tubules (CD183++/CD227-)
310,3,Endothelial cells (CD31+)
311,3,Endothelial cells (CD31+)
312,0,Proximal tubules (CD183++/CD227-)
313,6,Basement membrane (collagenIV+/Perlecan+)
314,0,Proximal tubules (CD183++/CD227-)
315,4,Distal tubules (CD183+/CD227+)
316,0,Proximal tubules (CD183++/CD227-)
317,3,Endothelial cells (CD31+)
318,2,Immune cells (CD45+)
319,0,Proximal tubules (CD183++/CD227-)
320,3,Endothelial cells (CD31+)
321,0,Proximal tubules (CD183++/CD227-)
322,3,Endothelial cells (CD31+)
323,2,Immune cells (CD45+)
324,0,Proximal tubules (CD183++/CD227-)
325,0,Proximal tubules (CD183++/CD227-)
326,6,Basement membrane (collagenIV+/Perlecan+)
327,0,Proximal tubules (CD183++/CD227-)
328,0,Proximal tubules (CD183++/CD227-)
329,1,VSMCs (aSMA+)
330,0,Proximal tubules (CD183++/CD227-)
331,0,Proximal tubules (CD183++/CD227-)
332,6,Basement membrane (collagenIV+/Perlecan+)
333,6,Basement membrane (collagenIV+/Perlecan+)
334,2,Immune cells (CD45+)
