CELL_ID,VALUE,ANNOTATION_LABEL
1,6,Basement membrane (collagenIV+/Perlecan+)
2,1,VSMCs (aSMA+)
3,4,Distal tubules (CD183+/CD227+)
4,1,VSMCs (aSMA+)
5,4,Distal tubules (CD183+/CD227+)
6,1,VSMCs (aSMA+)
7,0,Proximal tubules (CD183++/CD227-)
8,1,VSMCs (aSMA+)
9,1,VSMCs (aSMA+)
10,1,VSMCs (aSMA+)
11,4,Distal tubules (CD183+/CD227+)
12,1,VSMCs (aSMA+)
13,1,VSMCs (aSMA+)
14,1,VSMCs (aSMA+)
15,0,Proximal tubules (CD183++/CD227-)
16,4,Distal tubules (CD183+/CD227+)
17,6,Basement membrane (collagenIV+/Perlecan+)
18,6,Basement membrane (collagenIV+/Perlecan+)
19,1,VSMCs (aSMA+)
20,1,VSMCs (aSMA+)
21,6,Basement membrane (collagenIV+/Perlecan+)
22,0,Proximal tubules (CD183++/CD227-)
23,1,VSMCs (aSMA+)
24,1,VSMCs (aSMA+)
25,5,Low expressing cells
26,6,Basement membrane (collagenIV+/Perlecan+)
27,6,Basement membrane (collagenIV+/Perlecan+)
28,1,VSMCs (aSMA+)
29,6,Basement membrane (collagenIV+/Perlecan+)
30,6,Basement membrane (collagenIV+/Perlecan+)
31,6,Basement membrane (collagenIV+/Perlecan+)
32,6,Basement membrane (collagenIV+/Perlecan+)
33,5,Low expressing cells
34,6,Basement membrane (collagenIV+/Perlecan+)
35,3,Endothelial cells (CD31+)
36,6,Basement membrane (collagenIV+/Perlecan+)
37,1,VSMCs (aSMA+)
38,6,Basement membrane (collagenIV+/Perlecan+)
39,6,Basement membrane (collagenIV+/Perlecan+)
40,6,Basement membrane (collagenIV+/Perlecan+)
41,6,Basement membrane (collagenIV+/Perlecan+)
42,1,VSMCs (aSMA+)
43,6,Basement membrane (collagenIV+/Perlecan+)
44,1,VSMCs (aSMA+)
45,3,Endothelial cells (CD31+)
46,6,Basement membrane (collagenIV+/Perlecan+)
47,1,VSMCs (aSMA+)
48,6,Basement membrane (collagenIV+/Perlecan+)
49,6,Basement membrane (collagenIV+/Perlecan+)
50,6,Basement membrane (collagenIV+/Perlecan+)
51,6,Basement membrane (collagenIV+/Perlecan+)
52,1,VSMCs (aSMA+)
53,6,Basement membrane (collagenIV+/Perlecan+)
54,6,Basement membrane (collagenIV+/Perlecan+)
55,6,Basement membrane (collagenIV+/Perlecan+)
56,1,VSMCs (aSMA+)
57,1,VSMCs (aSMA+)
58,6,Basement membrane (collagenIV+/Perlecan+)
59,6,Basement membrane (collagenIV+/Perlecan+)
60,6,Basement membrane (collagenIV+/Perlecan+)
61,6,Basement membrane (collagenIV+/Perlecan+)
62,1,VSMCs (aSMA+)
63,1,VSMCs (aSMA+)
64,6,Basement membrane (collagenIV+/Perlecan+)
65,6,Basement membrane (collagenIV+/Perlecan+)
66,6,Basement membrane (collagenIV+/Perlecan+)
67,3,Endothelial cells (CD31+)
68,6,Basement membrane (collagenIV+/Perlecan+)
69,1,VSMCs (aSMA+)
70,1,VSMCs (aSMA+)
71,6,Basement membrane (collagenIV+/Perlecan+)
72,1,VSMCs (aSMA+)
73,1,VSMCs (aSMA+)
74,6,Basement membrane (collagenIV+/Perlecan+)
75,5,Low expressing cells
76,1,VSMCs (aSMA+)
77,1,VSMCs (aSMA+)
78,1,VSMCs (aSMA+)
79,6,Basement membrane (collagenIV+/Perlecan+)
80,1,VSMCs (aSMA+)
81,1,VSMCs (aSMA+)
82,1,VSMCs (aSMA+)
83,1,VSMCs (aSMA+)
84,1,VSMCs (aSMA+)
85,6,Basement membrane (collagenIV+/Perlecan+)
86,1,VSMCs (aSMA+)
87,1,VSMCs (aSMA+)
88,1,VSMCs (aSMA+)
89,1,VSMCs (aSMA+)
90,1,VSMCs (aSMA+)
91,1,VSMCs (aSMA+)
92,1,VSMCs (aSMA+)
93,1,VSMCs (aSMA+)
94,5,Low expressing cells
95,6,Basement membrane (collagenIV+/Perlecan+)
96,1,VSMCs (aSMA+)
97,1,VSMCs (aSMA+)
98,1,VSMCs (aSMA+)
99,1,VSMCs (aSMA+)
100,1,VSMCs (aSMA+)
101,1,VSMCs (aSMA+)
102,1,VSMCs (aSMA+)
103,6,Basement membrane (collagenIV+/Perlecan+)
104,1,VSMCs (aSMA+)
105,6,Basement membrane (collagenIV+/Perlecan+)
106,1,VSMCs (aSMA+)
107,1,VSMCs (aSMA+)
108,1,VSMCs (aSMA+)
109,3,Endothelial cells (CD31+)
110,1,VSMCs (aSMA+)
111,1,VSMCs (aSMA+)
112,1,VSMCs (aSMA+)
113,1,VSMCs (aSMA+)
114,1,VSMCs (aSMA+)
115,8,Macrophages (CD45+/CD68+)
116,6,Basement membrane (collagenIV+/Perlecan+)
117,1,VSMCs (aSMA+)
118,1,VSMCs (aSMA+)
119,1,VSMCs (aSMA+)
120,1,VSMCs (aSMA+)
121,1,VSMCs (aSMA+)
122,1,VSMCs (aSMA+)
123,1,VSMCs (aSMA+)
124,1,VSMCs (aSMA+)
125,1,VSMCs (aSMA+)
126,1,VSMCs (aSMA+)
127,1,VSMCs (aSMA+)
128,1,VSMCs (aSMA+)
129,1,VSMCs (aSMA+)
130,1,VSMCs (aSMA+)
131,1,VSMCs (aSMA+)
132,1,VSMCs (aSMA+)
133,1,VSMCs (aSMA+)
134,1,VSMCs (aSMA+)
135,1,VSMCs (aSMA+)
136,1,VSMCs (aSMA+)
137,1,VSMCs (aSMA+)
138,1,VSMCs (aSMA+)
139,1,VSMCs (aSMA+)
140,1,VSMCs (aSMA+)
141,5,Low expressing cells
142,1,VSMCs (aSMA+)
143,3,Endothelial cells (CD31+)
144,1,VSMCs (aSMA+)
145,1,VSMCs (aSMA+)
146,1,VSMCs (aSMA+)
147,1,VSMCs (aSMA+)
148,1,VSMCs (aSMA+)
149,1,VSMCs (aSMA+)
150,1,VSMCs (aSMA+)
151,1,VSMCs (aSMA+)
152,1,VSMCs (aSMA+)
153,1,VSMCs (aSMA+)
154,1,VSMCs (aSMA+)
155,5,Low expressing cells
156,1,VSMCs (aSMA+)
157,1,VSMCs (aSMA+)
158,1,VSMCs (aSMA+)
159,6,Basement membrane (collagenIV+/Perlecan+)
160,1,VSMCs (aSMA+)
161,1,VSMCs (aSMA+)
162,1,VSMCs (aSMA+)
163,1,VSMCs (aSMA+)
164,1,VSMCs (aSMA+)
165,1,VSMCs (aSMA+)
166,1,VSMCs (aSMA+)
167,1,VSMCs (aSMA+)
168,1,VSMCs (aSMA+)
169,1,VSMCs (aSMA+)
170,1,VSMCs (aSMA+)
171,1,VSMCs (aSMA+)
172,5,Low expressing cells
173,1,VSMCs (aSMA+)
174,1,VSMCs (aSMA+)
175,1,VSMCs (aSMA+)
