CELL_ID,VALUE,ANNOTATION_LABEL
1,9,Cluster 9 - other cells
2,5,Cluster 5 - Keratin+ proximal tubule cells
3,1,Cluster 1 - CD3e+ CD8+ T cells
4,1,Cluster 1 - CD3e+ CD8+ T cells
5,9,Cluster 9 - other cells
6,15,Cluster 15 - CD66+ MPO+ cells
7,19,Cluster 19 - Vimentin+ cells
8,1,Cluster 1 - CD3e+ CD8+ T cells
9,1,Cluster 1 - CD3e+ CD8+ T cells
10,1,Cluster 1 - CD3e+ CD8+ T cells
11,6,Cluster 6 - CD3e+ CD4+ T cells
12,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
13,19,Cluster 19 - Vimentin+ cells
14,2,Cluster 2 - CD38+ IFNg+ cells
15,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
16,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
17,1,Cluster 1 - CD3e+ CD8+ T cells
18,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
19,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
20,19,Cluster 19 - Vimentin+ cells
21,5,Cluster 5 - Keratin+ proximal tubule cells
22,2,Cluster 2 - CD38+ IFNg+ cells
23,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
24,18,Cluster 18 - CD34+ Podoplanin+ HLA-E+ endothelial cells
25,9,Cluster 9 - other cells
26,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
27,1,Cluster 1 - CD3e+ CD8+ T cells
28,9,Cluster 9 - other cells
29,9,Cluster 9 - other cells
30,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
31,2,Cluster 2 - CD38+ IFNg+ cells
32,11,Cluster 11 - CD20+ B cells
33,9,Cluster 9 - other cells
34,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
35,2,Cluster 2 - CD38+ IFNg+ cells
36,19,Cluster 19 - Vimentin+ cells
37,1,Cluster 1 - CD3e+ CD8+ T cells
