CELL_ID,VALUE,ANNOTATION_LABEL
1,4,Distal tubules (CD183+/CD227+)
2,4,Distal tubules (CD183+/CD227+)
3,4,Distal tubules (CD183+/CD227+)
4,4,Distal tubules (CD183+/CD227+)
5,0,Proximal tubules (CD183++/CD227-)
6,0,Proximal tubules (CD183++/CD227-)
7,6,Basement membrane (collagenIV+/Perlecan+)
8,4,Distal tubules (CD183+/CD227+)
9,0,Proximal tubules (CD183++/CD227-)
10,4,Distal tubules (CD183+/CD227+)
11,4,Distal tubules (CD183+/CD227+)
12,0,Proximal tubules (CD183++/CD227-)
13,6,Basement membrane (collagenIV+/Perlecan+)
14,4,Distal tubules (CD183+/CD227+)
15,4,Distal tubules (CD183+/CD227+)
16,4,Distal tubules (CD183+/CD227+)
17,4,Distal tubules (CD183+/CD227+)
18,2,Immune cells (CD45+)
19,4,Distal tubules (CD183+/CD227+)
20,4,Distal tubules (CD183+/CD227+)
21,4,Distal tubules (CD183+/CD227+)
22,4,Distal tubules (CD183+/CD227+)
23,7,Endothelial cells (CD31+/CD196+)
24,4,Distal tubules (CD183+/CD227+)
25,0,Proximal tubules (CD183++/CD227-)
26,8,Macrophages (CD45+/CD68+)
27,6,Basement membrane (collagenIV+/Perlecan+)
28,4,Distal tubules (CD183+/CD227+)
29,0,Proximal tubules (CD183++/CD227-)
30,8,Macrophages (CD45+/CD68+)
31,0,Proximal tubules (CD183++/CD227-)
32,0,Proximal tubules (CD183++/CD227-)
33,4,Distal tubules (CD183+/CD227+)
34,4,Distal tubules (CD183+/CD227+)
35,6,Basement membrane (collagenIV+/Perlecan+)
36,0,Proximal tubules (CD183++/CD227-)
37,3,Endothelial cells (CD31+)
38,4,Distal tubules (CD183+/CD227+)
39,2,Immune cells (CD45+)
40,4,Distal tubules (CD183+/CD227+)
41,3,Endothelial cells (CD31+)
42,4,Distal tubules (CD183+/CD227+)
43,0,Proximal tubules (CD183++/CD227-)
44,0,Proximal tubules (CD183++/CD227-)
