CELL_ID,VALUE,ANNOTATION_LABEL
1,9,Cluster 9 - other cells
2,9,Cluster 9 - other cells
3,3,Cluster 3 - ECad+ Keratin+ tubule cells
4,9,Cluster 9 - other cells
5,9,Cluster 9 - other cells
6,9,Cluster 9 - other cells
7,9,Cluster 9 - other cells
8,5,Cluster 5 - Keratin+ proximal tubule cells
9,9,Cluster 9 - other cells
10,5,Cluster 5 - Keratin+ proximal tubule cells
11,9,Cluster 9 - other cells
12,9,Cluster 9 - other cells
13,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
14,9,Cluster 9 - other cells
15,9,Cluster 9 - other cells
16,9,Cluster 9 - other cells
17,3,Cluster 3 - ECad+ Keratin+ tubule cells
18,3,Cluster 3 - ECad+ Keratin+ tubule cells
19,3,Cluster 3 - ECad+ Keratin+ tubule cells
20,9,Cluster 9 - other cells
21,9,Cluster 9 - other cells
22,3,Cluster 3 - ECad+ Keratin+ tubule cells
23,5,Cluster 5 - Keratin+ proximal tubule cells
24,3,Cluster 3 - ECad+ Keratin+ tubule cells
25,3,Cluster 3 - ECad+ Keratin+ tubule cells
26,3,Cluster 3 - ECad+ Keratin+ tubule cells
27,3,Cluster 3 - ECad+ Keratin+ tubule cells
28,3,Cluster 3 - ECad+ Keratin+ tubule cells
29,3,Cluster 3 - ECad+ Keratin+ tubule cells
30,3,Cluster 3 - ECad+ Keratin+ tubule cells
31,3,Cluster 3 - ECad+ Keratin+ tubule cells
32,5,Cluster 5 - Keratin+ proximal tubule cells
33,1,Cluster 1 - CD3e+ CD8+ T cells
34,3,Cluster 3 - ECad+ Keratin+ tubule cells
35,1,Cluster 1 - CD3e+ CD8+ T cells
36,3,Cluster 3 - ECad+ Keratin+ tubule cells
37,3,Cluster 3 - ECad+ Keratin+ tubule cells
38,3,Cluster 3 - ECad+ Keratin+ tubule cells
39,3,Cluster 3 - ECad+ Keratin+ tubule cells
40,3,Cluster 3 - ECad+ Keratin+ tubule cells
41,5,Cluster 5 - Keratin+ proximal tubule cells
42,3,Cluster 3 - ECad+ Keratin+ tubule cells
43,3,Cluster 3 - ECad+ Keratin+ tubule cells
44,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
45,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
46,9,Cluster 9 - other cells
47,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
48,3,Cluster 3 - ECad+ Keratin+ tubule cells
49,3,Cluster 3 - ECad+ Keratin+ tubule cells
50,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
51,3,Cluster 3 - ECad+ Keratin+ tubule cells
52,1,Cluster 1 - CD3e+ CD8+ T cells
53,3,Cluster 3 - ECad+ Keratin+ tubule cells
54,5,Cluster 5 - Keratin+ proximal tubule cells
55,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
56,3,Cluster 3 - ECad+ Keratin+ tubule cells
57,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
58,3,Cluster 3 - ECad+ Keratin+ tubule cells
59,5,Cluster 5 - Keratin+ proximal tubule cells
60,1,Cluster 1 - CD3e+ CD8+ T cells
61,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
62,5,Cluster 5 - Keratin+ proximal tubule cells
63,1,Cluster 1 - CD3e+ CD8+ T cells
64,3,Cluster 3 - ECad+ Keratin+ tubule cells
65,3,Cluster 3 - ECad+ Keratin+ tubule cells
66,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
67,9,Cluster 9 - other cells
68,3,Cluster 3 - ECad+ Keratin+ tubule cells
69,5,Cluster 5 - Keratin+ proximal tubule cells
70,3,Cluster 3 - ECad+ Keratin+ tubule cells
71,3,Cluster 3 - ECad+ Keratin+ tubule cells
72,5,Cluster 5 - Keratin+ proximal tubule cells
73,3,Cluster 3 - ECad+ Keratin+ tubule cells
74,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
75,3,Cluster 3 - ECad+ Keratin+ tubule cells
76,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
77,5,Cluster 5 - Keratin+ proximal tubule cells
78,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
79,3,Cluster 3 - ECad+ Keratin+ tubule cells
80,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
81,3,Cluster 3 - ECad+ Keratin+ tubule cells
82,5,Cluster 5 - Keratin+ proximal tubule cells
83,9,Cluster 9 - other cells
84,3,Cluster 3 - ECad+ Keratin+ tubule cells
85,3,Cluster 3 - ECad+ Keratin+ tubule cells
86,5,Cluster 5 - Keratin+ proximal tubule cells
87,3,Cluster 3 - ECad+ Keratin+ tubule cells
88,3,Cluster 3 - ECad+ Keratin+ tubule cells
89,1,Cluster 1 - CD3e+ CD8+ T cells
90,3,Cluster 3 - ECad+ Keratin+ tubule cells
91,2,Cluster 2 - CD38+ IFNg+ cells
92,3,Cluster 3 - ECad+ Keratin+ tubule cells
93,3,Cluster 3 - ECad+ Keratin+ tubule cells
94,3,Cluster 3 - ECad+ Keratin+ tubule cells
95,3,Cluster 3 - ECad+ Keratin+ tubule cells
96,5,Cluster 5 - Keratin+ proximal tubule cells
97,5,Cluster 5 - Keratin+ proximal tubule cells
98,3,Cluster 3 - ECad+ Keratin+ tubule cells
99,9,Cluster 9 - other cells
100,5,Cluster 5 - Keratin+ proximal tubule cells
101,3,Cluster 3 - ECad+ Keratin+ tubule cells
102,9,Cluster 9 - other cells
103,5,Cluster 5 - Keratin+ proximal tubule cells
104,5,Cluster 5 - Keratin+ proximal tubule cells
105,3,Cluster 3 - ECad+ Keratin+ tubule cells
106,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
107,1,Cluster 1 - CD3e+ CD8+ T cells
108,3,Cluster 3 - ECad+ Keratin+ tubule cells
109,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
110,6,Cluster 6 - CD3e+ CD4+ T cells
111,3,Cluster 3 - ECad+ Keratin+ tubule cells
112,3,Cluster 3 - ECad+ Keratin+ tubule cells
113,3,Cluster 3 - ECad+ Keratin+ tubule cells
114,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
115,1,Cluster 1 - CD3e+ CD8+ T cells
116,3,Cluster 3 - ECad+ Keratin+ tubule cells
117,2,Cluster 2 - CD38+ IFNg+ cells
118,3,Cluster 3 - ECad+ Keratin+ tubule cells
119,6,Cluster 6 - CD3e+ CD4+ T cells
120,1,Cluster 1 - CD3e+ CD8+ T cells
121,3,Cluster 3 - ECad+ Keratin+ tubule cells
122,3,Cluster 3 - ECad+ Keratin+ tubule cells
123,1,Cluster 1 - CD3e+ CD8+ T cells
124,17,Cluster 17 - CD68+ CD44+ cells
125,6,Cluster 6 - CD3e+ CD4+ T cells
126,9,Cluster 9 - other cells
127,3,Cluster 3 - ECad+ Keratin+ tubule cells
128,3,Cluster 3 - ECad+ Keratin+ tubule cells
129,1,Cluster 1 - CD3e+ CD8+ T cells
130,5,Cluster 5 - Keratin+ proximal tubule cells
131,5,Cluster 5 - Keratin+ proximal tubule cells
132,6,Cluster 6 - CD3e+ CD4+ T cells
133,6,Cluster 6 - CD3e+ CD4+ T cells
134,6,Cluster 6 - CD3e+ CD4+ T cells
135,1,Cluster 1 - CD3e+ CD8+ T cells
136,6,Cluster 6 - CD3e+ CD4+ T cells
137,9,Cluster 9 - other cells
138,3,Cluster 3 - ECad+ Keratin+ tubule cells
139,3,Cluster 3 - ECad+ Keratin+ tubule cells
140,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
141,1,Cluster 1 - CD3e+ CD8+ T cells
142,5,Cluster 5 - Keratin+ proximal tubule cells
143,3,Cluster 3 - ECad+ Keratin+ tubule cells
144,11,Cluster 11 - CD20+ B cells
145,3,Cluster 3 - ECad+ Keratin+ tubule cells
146,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
147,2,Cluster 2 - CD38+ IFNg+ cells
148,3,Cluster 3 - ECad+ Keratin+ tubule cells
149,3,Cluster 3 - ECad+ Keratin+ tubule cells
150,3,Cluster 3 - ECad+ Keratin+ tubule cells
151,3,Cluster 3 - ECad+ Keratin+ tubule cells
152,5,Cluster 5 - Keratin+ proximal tubule cells
153,5,Cluster 5 - Keratin+ proximal tubule cells
154,5,Cluster 5 - Keratin+ proximal tubule cells
155,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
156,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
157,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
158,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
159,3,Cluster 3 - ECad+ Keratin+ tubule cells
160,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
161,1,Cluster 1 - CD3e+ CD8+ T cells
162,6,Cluster 6 - CD3e+ CD4+ T cells
163,1,Cluster 1 - CD3e+ CD8+ T cells
164,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
165,3,Cluster 3 - ECad+ Keratin+ tubule cells
166,3,Cluster 3 - ECad+ Keratin+ tubule cells
167,1,Cluster 1 - CD3e+ CD8+ T cells
168,5,Cluster 5 - Keratin+ proximal tubule cells
169,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
170,5,Cluster 5 - Keratin+ proximal tubule cells
171,3,Cluster 3 - ECad+ Keratin+ tubule cells
172,15,Cluster 15 - CD66+ MPO+ cells
