CELL_ID,VALUE,ANNOTATION_LABEL
1,4,Distal tubules (CD183+/CD227+)
2,0,Proximal tubules (CD183++/CD227-)
3,0,Proximal tubules (CD183++/CD227-)
4,4,Distal tubules (CD183+/CD227+)
5,3,Endothelial cells (CD31+)
6,3,Endothelial cells (CD31+)
7,0,Proximal tubules (CD183++/CD227-)
8,5,Low expressing cells
9,0,Proximal tubules (CD183++/CD227-)
10,4,Distal tubules (CD183+/CD227+)
11,4,Distal tubules (CD183+/CD227+)
12,0,Proximal tubules (CD183++/CD227-)
13,7,Endothelial cells (CD31+/CD196+)
14,4,Distal tubules (CD183+/CD227+)
15,0,Proximal tubules (CD183++/CD227-)
16,4,Distal tubules (CD183+/CD227+)
17,2,Immune cells (CD45+)
18,3,Endothelial cells (CD31+)
19,4,Distal tubules (CD183+/CD227+)
20,4,Distal tubules (CD183+/CD227+)
21,4,Distal tubules (CD183+/CD227+)
22,0,Proximal tubules (CD183++/CD227-)
23,4,Distal tubules (CD183+/CD227+)
24,4,Distal tubules (CD183+/CD227+)
25,3,Endothelial cells (CD31+)
26,0,Proximal tubules (CD183++/CD227-)
27,6,Basement membrane (collagenIV+/Perlecan+)
28,4,Distal tubules (CD183+/CD227+)
29,4,Distal tubules (CD183+/CD227+)
30,0,Proximal tubules (CD183++/CD227-)
31,0,Proximal tubules (CD183++/CD227-)
32,0,Proximal tubules (CD183++/CD227-)
33,3,Endothelial cells (CD31+)
34,4,Distal tubules (CD183+/CD227+)
35,4,Distal tubules (CD183+/CD227+)
36,4,Distal tubules (CD183+/CD227+)
37,4,Distal tubules (CD183+/CD227+)
38,1,VSMCs (aSMA+)
39,0,Proximal tubules (CD183++/CD227-)
40,0,Proximal tubules (CD183++/CD227-)
41,4,Distal tubules (CD183+/CD227+)
42,0,Proximal tubules (CD183++/CD227-)
43,0,Proximal tubules (CD183++/CD227-)
44,3,Endothelial cells (CD31+)
45,4,Distal tubules (CD183+/CD227+)
46,4,Distal tubules (CD183+/CD227+)
47,0,Proximal tubules (CD183++/CD227-)
48,4,Distal tubules (CD183+/CD227+)
49,4,Distal tubules (CD183+/CD227+)
50,6,Basement membrane (collagenIV+/Perlecan+)
51,4,Distal tubules (CD183+/CD227+)
52,1,VSMCs (aSMA+)
53,3,Endothelial cells (CD31+)
54,3,Endothelial cells (CD31+)
55,9,Myeloid cells (CD45+/CD11b+)
56,3,Endothelial cells (CD31+)
57,0,Proximal tubules (CD183++/CD227-)
58,4,Distal tubules (CD183+/CD227+)
59,3,Endothelial cells (CD31+)
60,0,Proximal tubules (CD183++/CD227-)
61,1,VSMCs (aSMA+)
62,0,Proximal tubules (CD183++/CD227-)
63,4,Distal tubules (CD183+/CD227+)
64,3,Endothelial cells (CD31+)
65,0,Proximal tubules (CD183++/CD227-)
66,4,Distal tubules (CD183+/CD227+)
67,0,Proximal tubules (CD183++/CD227-)
68,0,Proximal tubules (CD183++/CD227-)
69,4,Distal tubules (CD183+/CD227+)
70,3,Endothelial cells (CD31+)
71,6,Basement membrane (collagenIV+/Perlecan+)
72,4,Distal tubules (CD183+/CD227+)
73,0,Proximal tubules (CD183++/CD227-)
74,4,Distal tubules (CD183+/CD227+)
75,3,Endothelial cells (CD31+)
76,0,Proximal tubules (CD183++/CD227-)
77,4,Distal tubules (CD183+/CD227+)
78,0,Proximal tubules (CD183++/CD227-)
79,4,Distal tubules (CD183+/CD227+)
80,3,Endothelial cells (CD31+)
81,0,Proximal tubules (CD183++/CD227-)
82,0,Proximal tubules (CD183++/CD227-)
83,3,Endothelial cells (CD31+)
84,5,Low expressing cells
85,4,Distal tubules (CD183+/CD227+)
86,6,Basement membrane (collagenIV+/Perlecan+)
87,5,Low expressing cells
88,4,Distal tubules (CD183+/CD227+)
89,4,Distal tubules (CD183+/CD227+)
90,3,Endothelial cells (CD31+)
91,0,Proximal tubules (CD183++/CD227-)
92,4,Distal tubules (CD183+/CD227+)
93,4,Distal tubules (CD183+/CD227+)
94,4,Distal tubules (CD183+/CD227+)
95,1,VSMCs (aSMA+)
96,4,Distal tubules (CD183+/CD227+)
97,0,Proximal tubules (CD183++/CD227-)
98,4,Distal tubules (CD183+/CD227+)
99,3,Endothelial cells (CD31+)
100,0,Proximal tubules (CD183++/CD227-)
101,4,Distal tubules (CD183+/CD227+)
102,0,Proximal tubules (CD183++/CD227-)
103,0,Proximal tubules (CD183++/CD227-)
104,4,Distal tubules (CD183+/CD227+)
105,0,Proximal tubules (CD183++/CD227-)
106,4,Distal tubules (CD183+/CD227+)
107,6,Basement membrane (collagenIV+/Perlecan+)
108,4,Distal tubules (CD183+/CD227+)
109,4,Distal tubules (CD183+/CD227+)
110,8,Macrophages (CD45+/CD68+)
111,1,VSMCs (aSMA+)
112,3,Endothelial cells (CD31+)
113,4,Distal tubules (CD183+/CD227+)
114,1,VSMCs (aSMA+)
115,4,Distal tubules (CD183+/CD227+)
116,1,VSMCs (aSMA+)
117,0,Proximal tubules (CD183++/CD227-)
118,4,Distal tubules (CD183+/CD227+)
119,8,Macrophages (CD45+/CD68+)
120,4,Distal tubules (CD183+/CD227+)
121,1,VSMCs (aSMA+)
122,1,VSMCs (aSMA+)
123,5,Low expressing cells
124,4,Distal tubules (CD183+/CD227+)
125,4,Distal tubules (CD183+/CD227+)
126,4,Distal tubules (CD183+/CD227+)
127,4,Distal tubules (CD183+/CD227+)
