CELL_ID,VALUE,ANNOTATION_LABEL
1,9,Cluster 9 - other cells
2,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
3,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
4,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
5,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
6,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
7,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
8,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
9,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
10,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
11,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
12,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
13,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
14,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
15,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
16,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
17,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
18,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
19,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
20,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
21,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
22,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
23,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
24,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
25,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
26,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
27,9,Cluster 9 - other cells
28,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
29,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
30,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
31,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
32,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
33,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
34,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
35,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
36,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
37,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
38,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
39,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
40,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
41,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
42,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
43,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
44,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
45,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
46,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
47,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
48,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
49,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
50,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
51,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
52,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
53,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
54,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
55,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
56,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
57,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
58,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
59,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
60,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
61,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
62,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
63,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
64,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
65,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
66,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
67,8,Cluster 8 - CD31+ CD34+ Vimentin+ interstitial cells
68,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
69,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
70,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
71,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
72,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
73,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
74,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
75,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
76,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
77,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
78,1,Cluster 1 - CD3e+ CD8+ T cells
79,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
80,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
81,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
82,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
83,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
84,9,Cluster 9 - other cells
85,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
86,9,Cluster 9 - other cells
87,9,Cluster 9 - other cells
88,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
89,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
90,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
91,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
92,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
93,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
94,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
95,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
96,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
97,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
98,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
99,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
100,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
101,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
102,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
103,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
104,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
105,9,Cluster 9 - other cells
106,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
107,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
108,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
109,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
110,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
111,1,Cluster 1 - CD3e+ CD8+ T cells
112,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
113,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
114,1,Cluster 1 - CD3e+ CD8+ T cells
115,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
116,6,Cluster 6 - CD3e+ CD4+ T cells
117,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
118,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
119,1,Cluster 1 - CD3e+ CD8+ T cells
120,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
121,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
122,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
123,6,Cluster 6 - CD3e+ CD4+ T cells
124,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
125,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
126,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
127,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
128,1,Cluster 1 - CD3e+ CD8+ T cells
129,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
130,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
131,1,Cluster 1 - CD3e+ CD8+ T cells
132,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
133,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
134,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
135,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
136,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
137,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
138,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
139,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
140,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
141,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
142,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
143,1,Cluster 1 - CD3e+ CD8+ T cells
144,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
145,9,Cluster 9 - other cells
146,1,Cluster 1 - CD3e+ CD8+ T cells
147,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
148,6,Cluster 6 - CD3e+ CD4+ T cells
149,10,Cluster 10 - aSMA+ Vimentin+ fibroblasts
150,0,Cluster 0 - CD14+ CD163+ CD68+ Macrophages
